 Grade breakdown where there are fewer than five entries is not provided and is denoted with [c].,,,,,,,,,,,,,,,
Year,Area,Education_Authority,Centre Type,Centre ,Centre Name,Level,Title,Entries,A,B,C,AC,D,AD,NA
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Modern Studies,3,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Music,6,3,3,0,100.0%,0,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Physics,4,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Accounting,7,0,0,4,57.1%,1,71.4%,2
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Administration and IT,15,2,5,3,66.7%,3,86.7%,2
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Applications of Mathematics,83,29,21,22,86.7%,7,95.2%,4
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Art and Design,15,1,1,3,33.3%,8,86.7%,2
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Biology,34,7,9,6,64.7%,10,94.1%,2
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Business Management,19,2,2,4,42.1%,6,73.7%,5
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Chemistry,24,5,3,6,58.3%,4,75.0%,6
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Computing Science,2,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Drama,3,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,English,89,21,27,27,84.3%,11,96.6%,3
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,French,6,1,4,1,100.0%,0,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Geography,27,6,7,13,96.3%,1,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,German,4,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Graphic Communication,16,3,7,5,93.8%,1,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,History,15,9,1,3,86.7%,2,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Mathematics,51,11,10,11,62.7%,13,88.2%,6
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Modern Studies,24,7,4,2,54.2%,4,70.8%,7
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Music,17,11,3,2,94.1%,1,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Music Technology,4,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Physical Education,37,21,11,2,91.9%,2,97.3%,1
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Physics,27,3,7,6,59.3%,5,77.8%,6
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Practical Cookery,13,5,7,1,100.0%,0,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Practical Woodworking,25,7,13,3,92.0%,2,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Accounting,4,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Art and Design,20,1,5,11,85.0%,2,95.0%,1
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Biology,24,4,3,7,58.3%,6,83.3%,4
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Business Management,11,0,1,2,27.3%,3,54.5%,5
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Chemistry,13,2,4,4,76.9%,0,76.9%,3
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Computing Science,8,2,0,0,25.0%,1,37.5%,5
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Drama,2,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,English,71,9,17,22,67.6%,18,93.0%,5
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,English for Speakers of Other Languages,3,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,French,4,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Geography,30,12,10,5,90.0%,2,96.7%,1
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,German,4,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Graphic Communication,8,1,4,3,100.0%,0,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,History,9,3,2,2,77.8%,0,77.8%,2
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Mathematics,17,6,7,1,82.4%,1,88.2%,2
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Modern Studies,16,4,5,5,87.5%,1,93.8%,1
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Music,18,4,6,7,94.4%,1,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Music Technology,1,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Photography,8,0,1,3,50.0%,4,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Physical Education,16,5,2,3,62.5%,5,93.8%,1
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Physics,16,1,1,7,56.3%,1,62.5%,6
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Higher,Politics,7,5,2,0,100.0%,0,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Art and Design (Design),2,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Art and Design (Expressive),3,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Biology,5,1,3,1,100.0%,0,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Chemistry,5,0,1,3,80.0%,1,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Computing Science,1,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,English,6,2,3,1,100.0%,0,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Geography,4,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,German,1,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Graphic Communication,1,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,History,2,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Mathematics,5,2,1,0,60.0%,1,80.0%,1
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Modern Studies,1,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Music,3,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Music Technology,2,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,Advanced,Physics,2,[c],[c],[c],[c],[c],[c],[c]
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Accounting,17,11,3,3,100.0%,0,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Administration and IT,26,13,10,3,100.0%,0,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Applications of Mathematics,41,7,5,11,56.1%,10,80.5%,8
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Art and Design,24,6,10,5,87.5%,3,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Biology,66,25,17,11,80.3%,5,87.9%,8
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Business Management,42,23,8,6,88.1%,5,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Chemistry,47,26,8,7,87.2%,4,95.7%,2
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Computing Science,31,10,9,9,90.3%,2,96.8%,1
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Drama,13,9,3,1,100.0%,0,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,English,141,77,35,21,94.3%,6,98.6%,2
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,French,12,5,5,1,91.7%,1,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Geography,11,3,3,1,63.6%,3,90.9%,1
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Graphic Communication,25,14,8,2,96.0%,1,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Health and Food Technology,16,2,5,3,62.5%,3,81.3%,3
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,History,51,37,11,2,98.0%,1,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Mathematics,119,47,19,13,66.4%,9,73.9%,31
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Modern Studies,39,14,8,5,69.2%,7,87.2%,5
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Music,11,7,3,1,100.0%,0,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Physical Education,32,15,11,5,96.9%,1,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Physics,47,25,8,4,78.7%,1,80.9%,9
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Practical Cake Craft,9,3,5,0,88.9%,1,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Practical Cookery,24,9,7,4,83.3%,2,91.7%,2
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Practical Woodworking,21,15,3,1,90.5%,1,95.2%,1
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,"Religious, Moral and Philosophical Studies",7,5,0,0,71.4%,1,85.7%,1
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,National 5,Spanish,15,7,3,4,93.3%,1,100.0%,0
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,Higher,Accounting,15,5,4,3,80.0%,1,86.7%,2
2023,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5232937,Westhill Academy,Higher,Administration and IT,25,8,4,6,72.0%,6,96.0%,1
