 Grade breakdown where there are fewer than five entries is not provided and is denoted with [c].,,,,,,,,,,,,,,,
Year,Area,Education_Authority,Centre Type,Centre ,Centre Name,Level,Title,Entries,A,B,C,AC,D,AD,NA
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Higher,Politics,4,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Higher,Spanish,20,12,3,4,0.95,1,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,Art and Design (Expressive),2,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,Biology,3,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,Chemistry,9,1,4,1,0.6666666667,1,0.7777777778,2
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,English,2,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,Graphic Communication,3,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,Mathematics,4,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,Mathematics of Mechanics,2,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,Music,3,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5258030,Portlethen Academy,Advanced,Physics,8,2,1,1,0.5,1,0.625,3
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Accounting,7,0,2,4,0.8571428571,1,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Administration and IT,9,4,4,0,0.8888888889,1,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Applications of Mathematics,18,2,1,2,0.2777777778,5,0.5555555556,8
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Art and Design,24,1,6,5,0.5,11,0.9583333333,1
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Biology,46,12,9,9,0.652173913,7,0.8043478261,9
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Business Management,9,1,4,3,0.8888888889,1,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Chemistry,44,21,11,5,0.8409090909,6,0.9772727273,1
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Computing Science,6,2,1,0,0.5,1,0.6666666667,2
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Drama,11,4,4,3,1,0,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Engineering Science,19,12,3,3,0.9473684211,1,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,English,91,42,27,15,0.9230769231,7,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,French,16,11,3,1,0.9375,1,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Geography,33,5,9,8,0.6666666667,9,0.9393939394,2
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,German,30,19,6,1,0.8666666667,3,0.9666666667,1
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Graphic Communication,16,13,2,1,1,0,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,History,23,3,3,5,0.4782608696,5,0.6956521739,7
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Hospitality: Practical Cookery,5,3,2,0,1,0,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Mathematics,85,38,17,12,0.7882352941,12,0.9294117647,6
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Modern Studies,34,8,10,12,0.8823529412,3,0.9705882353,1
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Music,17,7,5,5,1,0,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Physical Education,38,31,4,3,1,0,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Physics,36,17,5,4,0.7222222222,8,0.9444444444,2
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Practical Metalworking,9,2,1,1,0.4444444444,2,0.6666666667,3
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Practical Woodworking,16,4,4,4,0.75,2,0.875,2
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,National 5,Spanish,14,10,1,1,0.8571428571,2,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Accounting,1,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Administration and IT,6,1,2,1,0.6666666667,2,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Art and Design,16,0,3,6,0.5625,6,0.9375,1
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Biology,29,8,10,10,0.9655172414,0,0.9655172414,1
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Business Management,7,1,1,2,0.5714285714,1,0.7142857143,2
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Chemistry,33,6,5,11,0.6666666667,9,0.9393939394,2
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Drama,9,1,1,5,0.7777777778,1,0.8888888889,1
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Economics,4,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Engineering Science,12,1,5,0,0.5,3,0.75,3
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,English,63,8,24,14,0.7301587302,15,0.9682539683,2
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,French,5,3,1,1,1,0,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Geography,23,1,4,10,0.652173913,5,0.8695652174,3
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,German,11,3,6,2,1,0,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Graphic Communication,19,5,7,4,0.8421052632,3,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,History,10,2,1,6,0.9,1,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Mathematics,40,8,15,7,0.75,5,0.875,5
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Modern Studies,18,10,3,2,0.8333333333,3,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Music,9,4,5,0,1,0,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Photography,10,4,5,1,1,0,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Physical Education,20,3,8,6,0.85,2,0.95,1
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Physics,22,4,4,5,0.5909090909,6,0.8636363636,3
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,"Religious, Moral and Philosophical Studies",6,1,0,0,0.1666666667,1,0.3333333333,4
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Higher,Spanish,7,3,2,0,0.7142857143,1,0.8571428571,1
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Accounting,1,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Art and Design (Design),3,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Art and Design (Expressive),4,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Biology,5,1,0,3,0.8,0,0.8,1
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Chemistry,7,1,0,2,0.4285714286,1,0.5714285714,3
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Drama,4,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,English,4,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,French,1,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Geography,3,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,German,2,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,History,3,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Mathematics,9,1,2,3,0.6666666667,0,0.6666666667,3
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Mathematics of Mechanics,4,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Music,2,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Physics,9,3,2,1,0.6666666667,2,0.8888888889,1
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5231434,The Gordon Schools,Advanced,Spanish,1,[c],[c],[c],[c],[c],[c],[c]
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Accounting,6,2,2,0,0.6666666667,1,0.8333333333,1
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Administration and IT,11,1,1,5,0.6363636364,3,0.9090909091,1
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Applications of Mathematics,69,28,21,7,0.8115942029,7,0.9130434783,6
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Art and Design,17,0,5,9,0.8235294118,2,0.9411764706,1
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Biology,50,11,11,10,0.64,9,0.82,9
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Business Management,20,1,1,4,0.3,8,0.7,6
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Chemistry,30,4,7,8,0.6333333333,8,0.9,3
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Computing Science,17,2,4,2,0.4705882353,3,0.6470588235,6
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,Drama,12,3,1,7,0.9166666667,1,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,English,96,31,26,33,0.9375,6,1,0
2019,Aberdeenshire,Aberdeenshire Council Education Department,Education Authority - Secondary School,5221234,Turriff Academy,National 5,English for Speakers of Other Languages,1,[c],[c],[c],[c],[c],[c],[c]
