 Grade breakdown where there are fewer than five entries is not provided and is denoted with [c].,,,,,,,,,,,,,,,
Year,Area,Education_Authority,Centre Type,Centre ,Centre Name,Level,Title,Entries,A,B,C,AC,D,AD,NA
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Computing Science,10,4,2,2,80.0%,1,90.0%,1
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Drama,7,1,2,3,85.7%,0,85.7%,1
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,English,75,29,25,15,92.0%,6,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,English for Speakers of Other Languages,2,[c],[c],[c],[c],[c],[c],[c]
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,French,5,5,0,0,100.0%,0,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Geography,11,5,3,1,81.8%,2,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,History,41,17,15,7,95.1%,1,97.6%,1
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Mathematics,40,16,7,7,75.0%,3,82.5%,7
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Modern Studies,27,10,9,5,88.9%,3,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Music,14,14,0,0,100.0%,0,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Philosophy,11,0,2,4,54.5%,2,72.7%,3
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Photography,9,2,4,1,77.8%,2,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Physical Education,18,10,3,3,88.9%,2,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Higher,Physics,28,15,6,3,85.7%,3,96.4%,1
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Art and Design (Expressive),1,[c],[c],[c],[c],[c],[c],[c]
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Biology,9,1,0,6,77.8%,1,88.9%,1
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Chemistry,6,4,0,1,83.3%,1,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,English,6,2,1,3,100.0%,0,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Mathematics,5,2,1,0,60.0%,1,80.0%,1
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Mathematics of Mechanics,2,[c],[c],[c],[c],[c],[c],[c]
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Modern Studies,1,[c],[c],[c],[c],[c],[c],[c]
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Music,3,[c],[c],[c],[c],[c],[c],[c]
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Physical Education,3,[c],[c],[c],[c],[c],[c],[c]
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Physics,5,2,2,1,100.0%,0,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5234034,Bucksburn Academy,Advanced,Statistics,2,[c],[c],[c],[c],[c],[c],[c]
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Accounting,14,7,5,2,100.0%,0,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Applications of Mathematics,22,6,3,5,63.6%,4,81.8%,4
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Art and Design,31,14,9,6,93.5%,2,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Biology,118,62,21,21,88.1%,9,95.8%,5
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Business Management,77,45,19,11,97.4%,2,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Chemistry,111,64,17,16,87.4%,5,91.9%,9
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Computing Science,24,14,8,1,95.8%,1,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Design and Manufacture,23,11,9,3,100.0%,0,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Drama,9,8,1,0,100.0%,0,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Engineering Science,30,26,4,0,100.0%,0,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,English,196,122,47,16,94.4%,7,98.0%,4
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,English for Speakers of Other Languages,1,[c],[c],[c],[c],[c],[c],[c]
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,French,20,16,2,1,95.0%,1,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Geography,28,12,5,5,78.6%,5,96.4%,1
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,German,1,[c],[c],[c],[c],[c],[c],[c]
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Graphic Communication,8,2,3,2,87.5%,1,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Health and Food Technology,5,1,2,1,80.0%,1,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,History,77,57,9,8,96.1%,1,97.4%,2
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Mathematics,189,106,34,18,83.6%,17,92.6%,14
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Modern Studies,50,24,6,13,86.0%,4,94.0%,3
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Music,6,5,0,1,100.0%,0,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Music Technology,5,0,3,2,100.0%,0,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Physical Education,26,17,7,2,100.0%,0,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Physics,103,56,25,13,91.3%,7,98.1%,2
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Practical Cookery,18,9,1,6,88.9%,2,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Practical Woodworking,4,[c],[c],[c],[c],[c],[c],[c]
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,National 5,Spanish,16,13,0,2,93.8%,1,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Accounting,23,10,2,6,78.3%,2,87.0%,3
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Art and Design,16,1,9,5,93.8%,1,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Biology,86,45,19,12,88.4%,5,94.2%,5
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Business Management,74,42,16,4,83.8%,7,93.2%,5
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Chemistry,93,46,30,12,94.6%,4,98.9%,1
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Computing Science,28,16,6,3,89.3%,2,96.4%,1
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Design and Manufacture,13,1,5,7,100.0%,0,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Drama,4,[c],[c],[c],[c],[c],[c],[c]
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Engineering Science,18,6,4,3,72.2%,3,88.9%,2
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,English,145,62,42,30,92.4%,8,97.9%,3
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,English for Speakers of Other Languages,1,[c],[c],[c],[c],[c],[c],[c]
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,French,8,8,0,0,100.0%,0,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Geography,38,18,9,5,84.2%,5,97.4%,1
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Graphic Communication,9,1,3,5,100.0%,0,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Health and Food Technology,12,2,1,3,50.0%,5,91.7%,1
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,History,56,37,12,4,94.6%,2,98.2%,1
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Mathematics,124,70,17,16,83.1%,7,88.7%,14
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Modern Studies,55,36,8,4,87.3%,3,92.7%,4
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Music,14,8,4,1,92.9%,1,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Music Technology,9,0,1,3,44.4%,4,88.9%,1
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Philosophy,5,2,1,1,80.0%,1,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Physical Education,46,19,14,5,82.6%,5,93.5%,3
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Physics,86,49,19,8,88.4%,7,96.5%,3
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Higher,Spanish,10,7,2,1,100.0%,0,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Art and Design (Design),1,[c],[c],[c],[c],[c],[c],[c]
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Art and Design (Expressive),5,1,2,1,80.0%,1,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Biology,22,10,8,4,100.0%,0,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Chemistry,35,18,7,8,94.3%,2,100.0%,0
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Drama,1,[c],[c],[c],[c],[c],[c],[c]
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,English,4,[c],[c],[c],[c],[c],[c],[c]
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,French,3,[c],[c],[c],[c],[c],[c],[c]
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Geography,2,[c],[c],[c],[c],[c],[c],[c]
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,History,15,5,5,1,73.3%,3,93.3%,1
2022,"Aberdeen, City of",Aberdeen City Council Education Department,Education Authority - Secondary School,5235839,Cults Academy,Advanced,Mathematics,29,12,6,6,82.8%,1,86.2%,4
