 Grade breakdown where there are fewer than five entries is not provided and is denoted with [c].,,,,,,,,,,,,,,,
Year,Area,Education_Authority,Centre Type,Centre ,Centre Name,Level,Title,Entries,A,B,C,AC,D,AD,NA
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,National 5,English,194,49,64,50,84.0%,24,96.4%,7
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,National 5,Fashion and Textile Technology,13,0,2,3,38.5%,3,61.5%,5
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,National 5,Geography,12,1,4,6,91.7%,0,91.7%,1
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,National 5,Graphic Communication,21,0,2,3,23.8%,6,52.4%,10
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,National 5,Health and Food Technology,18,6,7,3,88.9%,2,100.0%,0
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,National 5,History,96,45,20,13,81.3%,10,91.7%,8
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,National 5,Italian,117,37,24,17,66.7%,24,87.2%,15
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,National 5,Mathematics,184,47,24,28,53.8%,19,64.1%,66
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,National 5,Media,13,5,2,5,92.3%,1,100.0%,0
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,National 5,Modern Studies,43,15,13,9,86.0%,4,95.3%,2
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,National 5,Music,28,9,13,2,85.7%,2,92.9%,2
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,National 5,Physical Education,71,31,29,9,97.2%,2,100.0%,0
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,National 5,Physics,55,8,16,9,60.0%,11,80.0%,11
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,National 5,Practical Cake Craft,4,[c],[c],[c],[c],[c],[c],[c]
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,National 5,Practical Cookery,11,4,3,2,81.8%,0,81.8%,2
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,National 5,Practical Metalworking,10,0,2,4,60.0%,2,80.0%,2
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,National 5,Practical Woodworking,17,2,3,6,64.7%,5,94.1%,1
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Accounting,20,4,3,3,50.0%,3,65.0%,7
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Administration and IT,13,0,3,1,30.8%,4,61.5%,5
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Art and Design,14,3,5,6,100.0%,0,100.0%,0
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Biology,44,7,6,8,47.7%,12,75.0%,11
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Business Management,50,9,16,5,60.0%,13,86.0%,7
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Chemistry,38,10,3,4,44.7%,14,81.6%,7
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Design and Manufacture,16,0,0,5,31.3%,7,75.0%,4
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Drama,15,1,6,5,80.0%,3,100.0%,0
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,English,143,32,43,28,72.0%,26,90.2%,14
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,English for Speakers of Other Languages,5,0,1,4,100.0%,0,100.0%,0
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Fashion and Textile Technology,3,[c],[c],[c],[c],[c],[c],[c]
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,French,14,6,3,4,92.9%,0,92.9%,1
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Geography,19,1,4,6,57.9%,4,78.9%,4
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Graphic Communication,16,1,1,4,37.5%,6,75.0%,4
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Health and Food Technology,10,2,5,3,100.0%,0,100.0%,0
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,History,46,8,11,9,60.9%,10,82.6%,8
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Italian,10,4,2,3,90.0%,0,90.0%,1
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Mathematics,74,21,15,14,67.6%,12,83.8%,12
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Modern Studies,43,13,15,7,81.4%,5,93.0%,3
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Music,6,1,4,1,100.0%,0,100.0%,0
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Photography,35,0,8,15,65.7%,11,97.1%,1
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Physical Education,27,9,13,5,100.0%,0,100.0%,0
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Higher,Physics,29,6,8,8,75.9%,7,100.0%,0
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Advanced,Art and Design (Design),1,[c],[c],[c],[c],[c],[c],[c]
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Advanced,Art and Design (Expressive),3,[c],[c],[c],[c],[c],[c],[c]
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Advanced,Biology,10,0,3,3,60.0%,3,90.0%,1
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Advanced,Business Management,1,[c],[c],[c],[c],[c],[c],[c]
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Advanced,Chemistry,11,1,2,2,45.5%,3,72.7%,3
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Advanced,Drama,1,[c],[c],[c],[c],[c],[c],[c]
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Advanced,English,11,0,2,4,54.5%,5,100.0%,0
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Advanced,History,11,7,2,1,90.9%,0,90.9%,1
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Advanced,Italian,5,5,0,0,100.0%,0,100.0%,0
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Advanced,Mathematics,12,2,4,0,50.0%,2,66.7%,4
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Advanced,Music,2,[c],[c],[c],[c],[c],[c],[c]
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533031,Holy Rood High School,Advanced,Physics,10,2,0,3,50.0%,1,60.0%,4
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533139,James Gillespie's High School,National 5,Applications of Mathematics,15,3,2,3,53.3%,3,73.3%,4
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533139,James Gillespie's High School,National 5,Art and Design,67,42,17,6,97.0%,1,98.5%,1
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533139,James Gillespie's High School,National 5,Biology,171,84,30,26,81.9%,18,92.4%,13
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533139,James Gillespie's High School,National 5,Business Management,18,3,5,5,72.2%,4,94.4%,1
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533139,James Gillespie's High School,National 5,Chemistry,147,72,29,20,82.3%,15,92.5%,11
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533139,James Gillespie's High School,National 5,Computing Science,77,55,12,4,92.2%,4,97.4%,2
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533139,James Gillespie's High School,National 5,Dance,9,2,4,3,100.0%,0,100.0%,0
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533139,James Gillespie's High School,National 5,Design and Manufacture,29,15,6,5,89.7%,1,93.1%,2
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533139,James Gillespie's High School,National 5,Drama,28,18,7,2,96.4%,1,100.0%,0
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533139,James Gillespie's High School,National 5,Engineering Science,35,22,7,4,94.3%,0,94.3%,2
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533139,James Gillespie's High School,National 5,English,298,174,76,29,93.6%,12,97.7%,7
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533139,James Gillespie's High School,National 5,English for Speakers of Other Languages,5,1,1,0,40.0%,1,60.0%,2
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533139,James Gillespie's High School,National 5,Environmental Science,19,3,7,4,73.7%,4,94.7%,1
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533139,James Gillespie's High School,National 5,French,110,69,24,10,93.6%,2,95.5%,5
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533139,James Gillespie's High School,National 5,Gaidhlig,37,15,8,8,83.8%,4,94.6%,2
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533139,James Gillespie's High School,National 5,Geography,54,30,10,9,90.7%,5,100.0%,0
2024,"Edinburgh, City of",The City of Edinburgh Council Education Department,Education Authority - Secondary School,5533139,James Gillespie's High School,National 5,German,36,24,7,4,97.2%,1,100.0%,0
